Slab Width,Slab Length,AL,B,C,CA,NB,CR,CU,MN,MO,N,NI,P,S,SI,TI,V,Reheating Furnace Exit Temp,Finishing Temp,Coiling Temp,FM Exit Thickness,Coil Outr Dia,Avg line speed,weld pressure,Reduction Ratio,ACL-Thickness,ACL-Width,ACL-Length,O2 in Heating Element Furnace,Radiant Tube Furnace Dewpoint,After Tube Cooling Dewpoint,Rapid Jet Cooling Dewpoint,Coating Thickness,Drying Furnace Press,B50,Hardness,Coreloss-Before Aging,Coreloss After Aging,Permeability
1180.0,8630.0,0.002,0.0001,0.0022,0.0003,0.0002,0.02,0.008,0.25,0.0015,0.002,0.008,0.065,0.005,0.5,0.0001,0.0002,1076.0,871.0,679.0,2.99,1631.559,98.474,842.0,0.83277592,0.5,1103.0,3776.072,1.21982,-99.0,-99.0,-98.99991,0.72,-6.697,1.72,121.0,5.4,5.4,1843.0
1180.0,9730.0,0.002,0.0002,0.0015,0.0002,0.0001,0.02,0.001,0.26,0.0014,0.0021,0.001,0.065,0.004,0.5,0.0001,0.0002,1090.0,878.0,686.0,2.99,971.822,94.238,850.0,0.83277592,0.5,1103.0,1078.155,1.228992,-99.0,-99.0,-98.99991,0.76,-6.648,1.72,122.0,6.27,6.27,1734.0
1180.0,8630.0,0.002,0.0001,0.0022,0.0003,0.0002,0.02,0.008,0.25,0.0015,0.002,0.008,0.065,0.005,0.5,0.0001,0.0002,1090.0,883.0,683.0,2.99,1034.982,99.677,850.0,0.83277592,0.5,1103.0,1277.252,1.227035,-99.0,-99.0,-98.99991,0.74,-6.515,1.73,122.0,5.26,5.28,1832.0
1180.0,8630.0,0.002,0.0001,0.0022,0.0003,0.0002,0.02,0.008,0.25,0.0015,0.002,0.008,0.065,0.005,0.5,0.0001,0.0002,1087.0,881.0,683.0,2.99,1041.172,108.162,846.0,0.83277592,0.5,1103.0,1297.439,1.217654,-99.0,-99.0,-98.99991,0.73,-6.25,1.73,122.0,5.68,5.69,1904.0
1180.0,9730.0,0.002,0.0001,0.0011,0.0003,0.0002,0.02,0.008,0.26,0.0016,0.002,0.008,0.065,0.006,0.478,0.0001,0.0002,1085.0,884.0,682.0,2.99,1083.032,104.213,846.0,0.83277592,0.5,1100.0,1437.114,-2.263783,-99.0,-55.708,-13.98749,0.87,-6.008,1.72,120.0,5.52,5.52,1867.0
1180.0,9730.0,0.002,0.0001,0.0011,0.0003,0.0002,0.02,0.008,0.26,0.0016,0.002,0.008,0.065,0.006,0.478,0.0001,0.0002,1085.0,883.0,683.0,3.0,1080.303,108.143,848.0,0.833333333,0.5,1100.0,1297.047,1.224771,-99.0,-99.0,-98.99991,0.77,-6.27,1.73,122.0,6.04,6.04,1916.0
1180.0,9730.0,0.002,0.0002,0.0015,0.0002,0.0001,0.02,0.001,0.26,0.0014,0.0021,0.001,0.065,0.004,0.5,0.0001,0.0002,1077.0,881.0,679.0,2.99,1089.874,112.972,842.0,0.83277592,0.5,1100.0,1460.465,1.21191,-99.0,-99.0,-98.99991,0.78,-5.998,1.72,125.0,5.59,5.61,1853.0
1180.0,9730.0,0.002,0.0001,0.0011,0.0003,0.0002,0.02,0.008,0.26,0.0016,0.002,0.008,0.065,0.006,0.478,0.0001,0.0002,1081.0,882.0,678.0,2.99,1081.009,99.987,849.0,0.83277592,0.5,1100.0,1430.236,-37.51543,-51.198,-88.35,-8.225793,0.83,-6.271,1.73,122.0,5.9,5.9,1831.0
1180.0,9730.0,0.002,0.0002,0.0015,0.0002,0.0001,0.02,0.001,0.26,0.0014,0.0021,0.001,0.065,0.004,0.5,0.0001,0.0002,1072.0,882.0,677.0,2.99,1086.232,108.017,847.0,0.83277592,0.5,1100.0,1448.016,1.219873,-99.0,-99.0,-98.99991,0.8,-6.275,1.72,123.0,5.66,5.66,1856.0
1180.0,9730.0,0.002,0.0001,0.0016,0.0001,0.0002,0.02,0.008,0.27,0.0016,0.0026,0.008,0.065,0.0052,0.465,0.0001,0.0002,1080.0,888.0,682.0,3.01,1178.018,95.9,841.0,0.833887043,0.5,1100.0,204.748,1.238812,-99.0,-99.0,-98.99991,0.76,-6.514,1.73,123.0,6.08,6.87,1908.0
1180.0,9730.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.008,0.27,0.0016,0.0026,0.008,0.065,0.0052,0.465,0.0001,0.0002,1083.0,890.0,681.0,2.99,1082.591,111.914,844.0,0.83277592,0.5,1100.0,1435.612,1.208491,-99.0,-99.0,-98.99991,0.81,-5.991,1.72,122.0,5.68,5.71,1791.0
1180.0,9730.0,0.002,0.0002,0.0015,0.0002,0.0001,0.02,0.001,0.26,0.0014,0.0021,0.001,0.065,0.004,0.5,0.0001,0.0002,1081.0,889.0,682.0,3.0,1079.817,108.039,846.0,0.833333333,0.5,1100.0,1426.19,1.221433,-99.0,-99.0,-98.99991,0.81,-6.312,1.73,120.0,6.08,6.08,1900.0
1180.0,9730.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.008,0.27,0.0016,0.0026,0.008,0.065,0.0052,0.465,0.0001,0.0002,1079.0,890.0,677.0,3.0,1073.612,108.103,845.0,0.833333333,0.5,1100.0,1405.202,1.21439,-99.0,-99.0,-98.99991,0.87,-6.064,1.72,119.0,5.96,5.97,1828.0
1180.0,9730.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.008,0.27,0.0016,0.0026,0.008,0.065,0.0052,0.465,0.0001,0.0002,1082.0,887.0,676.0,2.99,1073.587,107.968,846.0,0.83277592,0.5,1100.0,1405.115,1.215074,-99.0,-99.0,-98.99991,0.83,-5.804,1.73,117.0,6.09,6.09,1869.0
1180.0,9730.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.008,0.27,0.0016,0.0026,0.008,0.065,0.0052,0.465,0.0001,0.0002,1082.0,890.0,677.0,2.99,1091.704,107.843,848.0,0.83277592,0.5,1100.0,1319.282,1.214278,-99.0,-99.0,-98.99991,0.89,-6.09,1.73,121.0,5.91,5.96,1848.0
1180.0,9730.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.008,0.27,0.0016,0.0026,0.008,0.065,0.0052,0.465,0.0001,0.0002,1078.0,887.0,681.0,2.99,1084.665,110.307,846.0,0.83277592,0.5,1100.0,1442.674,1.214815,-99.0,-99.0,-98.99991,0.74,-6.0,1.73,123.0,6.17,6.17,1834.0
1180.0,9730.0,0.002,0.0002,0.0015,0.0002,0.0001,0.02,0.001,0.26,0.0014,0.0021,0.001,0.065,0.004,0.5,0.0001,0.0002,1082.0,888.0,676.0,2.99,1083.354,107.997,847.0,0.83277592,0.5,1100.0,1438.21,1.212878,-99.0,-99.0,-98.99991,0.76,-6.002,1.73,124.0,5.48,5.49,1899.0
1180.0,9730.0,0.002,0.0002,0.0015,0.0002,0.0001,0.02,0.001,0.26,0.0014,0.0021,0.001,0.065,0.004,0.5,0.0001,0.0002,1071.0,882.0,677.0,3.0,1079.03,108.146,847.0,0.833333333,0.5,1100.0,1423.522,1.216556,-99.0,-99.0,-98.99991,0.77,-6.303,1.73,123.0,5.77,5.77,1845.0
1180.0,9730.0,0.002,0.0001,0.0011,0.0003,0.0002,0.02,0.008,0.26,0.0016,0.002,0.008,0.065,0.006,0.478,0.0001,0.0002,1096.0,894.0,682.0,3.0,1080.938,108.099,849.0,0.833333333,0.5,1100.0,1429.993,1.222916,-99.0,-99.0,-98.99991,0.81,-6.282,1.73,121.0,5.54,5.54,1916.0
1180.0,9730.0,0.002,0.0001,0.0011,0.0003,0.0002,0.02,0.008,0.26,0.0016,0.002,0.008,0.065,0.006,0.478,0.0001,0.0002,1075.0,884.0,679.0,2.99,1082.972,98.364,852.0,0.83277592,0.5,1100.0,1436.91,-82.82729,-99.0,-72.988,-3.844554,0.72,-6.329,1.73,123.0,5.36,5.36,1840.0
1230.0,9730.0,0.002,0.0001,0.0015,0.0004,0.0002,0.03,0.008,0.17,0.0016,0.0032,0.009,0.047,0.005,0.68,0.0007,0.0002,1074.0,874.0,690.0,2.99,1684.515,109.904,841.0,0.83277592,0.5,1180.0,4051.909,-99.0,-99.0,-15.283,-98.99991,0.64,-6.119,1.72,121.0,6.03,6.03,1819.0
1230.0,9730.0,0.002,0.0001,0.0015,0.0004,0.0002,0.03,0.008,0.17,0.0016,0.0032,0.009,0.047,0.005,0.68,0.0007,0.0002,1032.0,848.0,674.0,2.96,1762.092,0.0,0.0,0.831081081,0.5,238.5,1047.023,0.0,0.0,0.0,0.0,0.85,0.0,1.72,122.0,5.92,5.92,1758.0
1230.0,9730.0,0.002,0.0001,0.0015,0.0004,0.0002,0.03,0.008,0.17,0.0016,0.0032,0.009,0.047,0.005,0.68,0.0007,0.0002,1068.0,871.0,687.0,2.99,1718.254,102.911,848.0,0.83277592,0.5,380.0,1021.755,1.22399,-99.0,-99.0,-98.99991,1.6,-7.245,1.73,129.0,6.07,6.08,1871.0
1230.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.032,0.008,0.19,0.0015,0.0027,0.009,0.05,0.005,0.668,0.0006,0.0002,1033.0,850.0,679.0,2.99,1726.586,108.217,849.0,0.83277592,0.5,126.0,1360.555,1.223916,-99.0,-99.0,-98.99991,0.85,-6.395,1.73,128.0,5.53,5.54,1872.0
1230.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.032,0.008,0.19,0.0015,0.0027,0.009,0.05,0.005,0.668,0.0006,0.0002,1065.0,876.0,686.0,2.99,1719.141,98.539,844.0,0.83277592,0.5,380.0,1031.682,1.234084,-99.0,-99.0,-98.99991,1.6,-6.849,1.72,126.0,6.02,6.02,1850.0
1230.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.032,0.008,0.19,0.0015,0.0027,0.009,0.05,0.005,0.668,0.0006,0.0002,1037.0,855.0,679.0,2.99,1724.781,98.317,849.0,0.83277592,0.5,324.0,988.246,1.224957,-99.0,-99.0,-98.99991,1.7,-6.957,1.72,124.0,5.82,5.85,1752.0
1230.0,9730.0,0.002,0.0001,0.0015,0.0004,0.0002,0.03,0.008,0.17,0.0016,0.0032,0.009,0.047,0.005,0.68,0.0007,0.0002,1066.0,874.0,683.0,2.99,1739.278,0.0,0.0,0.83277592,0.5,380.0,1007.638,0.0,0.0,0.0,0.0,1.6,0.0,1.73,125.0,5.74,5.74,1883.0
1230.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.032,0.008,0.19,0.0015,0.0027,0.009,0.05,0.005,0.668,0.0006,0.0002,1068.0,877.0,683.0,2.99,1728.334,102.942,842.0,0.83277592,0.5,324.0,1022.173,1.218748,-99.0,-99.0,-98.99991,1.6,-7.096,1.73,124.0,5.9,5.91,1899.0
1230.0,9730.0,0.002,0.0001,0.0015,0.0004,0.0002,0.03,0.008,0.17,0.0016,0.0032,0.009,0.047,0.005,0.68,0.0007,0.0002,1034.0,856.0,680.0,3.0,1731.95,101.965,853.0,0.833333333,0.5,60.0,281.133,1.158951,-17.704,-12.323,-11.4885,0.71,-7.013,1.73,126.0,6.17,7.5,1929.0
1230.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.032,0.008,0.19,0.0015,0.0027,0.009,0.05,0.005,0.668,0.0006,0.0002,1074.0,877.0,683.0,2.99,1719.082,103.563,848.0,0.83277592,0.5,380.0,1034.108,1.224275,-99.0,-99.0,-98.99991,1.4,-7.121,1.73,127.0,5.9,5.91,1905.0
1230.0,9730.0,0.002,0.0001,0.0009,0.0003,0.0002,0.02,0.008,0.25,0.0015,0.0016,0.009,0.065,0.0045,0.45,0.0005,0.0002,1037.0,861.0,681.0,2.99,1725.973,102.623,841.0,0.83277592,0.5,60.0,1004.612,1.159395,-17.575,-15.599,-14.08769,0.73,-5.936,1.72,118.0,5.88,5.88,1812.0
1230.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.02,0.008,0.25,0.0015,0.0027,0.009,0.065,0.005,0.5,0.0006,0.0002,1081.0,892.0,684.0,3.04,1725.709,102.6,842.0,0.835526316,0.5,60.0,1183.835,1.160847,-17.238,-14.06,-13.59028,0.83,-7.0,1.73,122.0,6.36,6.36,1917.0
1120.0,9730.0,0.002,0.0001,0.0017,0.0003,0.0002,0.02,0.009,0.25,0.0016,0.0014,0.009,0.071,0.0062,0.5,0.0006,0.0015,1089.0,877.0,685.0,2.99,1735.388,101.756,848.0,0.83277592,0.5,1038.0,1017.636,-99.0,-99.0,-99.0,6.063721,0.82,-6.014,1.72,123.0,5.58,5.67,1881.0
1120.0,9730.0,0.002,0.0001,0.0017,0.0003,0.0002,0.02,0.009,0.25,0.0016,0.0014,0.009,0.071,0.0062,0.5,0.0006,0.0015,1072.0,868.0,684.0,2.99,1090.51,106.134,841.0,0.83277592,0.5,1038.0,1462.645,-99.0,-99.0,-10.991,-98.99991,0.7,-6.283,1.72,122.0,5.39,5.48,1853.0
1120.0,9730.0,0.002,0.0001,0.0017,0.0003,0.0002,0.02,0.009,0.25,0.0016,0.0014,0.009,0.071,0.0062,0.5,0.0006,0.0015,1076.0,871.0,682.0,2.99,1070.654,104.221,846.0,0.83277592,0.5,1038.0,1395.239,-99.0,-99.0,-2.446,-98.99991,0.89,-7.033,1.72,120.0,5.47,5.47,1804.0
1120.0,9730.0,0.002,0.0001,0.0017,0.0003,0.0002,0.02,0.009,0.25,0.0016,0.0014,0.009,0.071,0.0062,0.5,0.0006,0.0015,1097.0,882.0,689.0,2.99,1071.73,96.738,850.0,0.83277592,0.5,1038.0,1398.858,-99.0,-99.0,-99.0,-12.61652,0.78,-6.506,1.72,120.0,5.35,5.48,1906.0
1120.0,9730.0,0.002,0.0001,0.0017,0.0003,0.0002,0.02,0.009,0.25,0.0016,0.0014,0.009,0.071,0.0062,0.5,0.0006,0.0015,1088.0,877.0,682.0,2.99,1091.588,107.472,845.0,0.83277592,0.5,1038.0,1466.339,-99.0,-99.0,-6.447,-98.99991,0.78,-6.277,1.72,121.0,5.49,5.56,1818.0
1120.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0016,0.008,0.067,0.0043,0.5,0.0007,0.0002,1091.0,883.0,685.0,2.99,1756.106,0.0,0.0,0.83277592,0.5,1038.0,4261.0,0.0,0.0,0.0,0.0,0.73,0.0,1.73,121.0,5.5,5.57,1950.0
1120.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0016,0.008,0.067,0.0043,0.5,0.0007,0.0002,1082.0,881.0,682.0,2.99,1085.052,105.535,852.0,0.83277592,0.5,1038.0,1009.29,-99.0,-99.0,-99.0,8.171285,0.88,-6.199,1.72,123.0,5.39,5.41,1875.0
1120.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0016,0.008,0.067,0.0043,0.5,0.0007,0.0002,1092.0,886.0,684.0,2.99,1095.883,101.296,850.0,0.83277592,0.5,1038.0,1481.097,-99.0,-99.0,-99.0,8.778046,0.75,-6.002,1.72,121.0,5.46,5.46,1884.0
1120.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0016,0.008,0.067,0.0043,0.5,0.0007,0.0002,1084.0,882.0,680.0,2.99,1095.299,108.094,851.0,0.83277592,0.5,1038.0,1479.085,-99.0,-99.0,-1.706,-98.99991,0.74,-6.274,1.73,123.0,5.56,5.6,1974.0
1120.0,9730.0,0.002,0.0001,0.0017,0.0001,0.0002,0.02,0.009,0.25,0.0016,0.0014,0.009,0.071,0.0062,0.5,0.0006,0.0015,1087.0,884.0,683.0,2.99,1729.916,96.235,849.0,0.83277592,0.5,1060.0,4295.416,1.227806,-17.184,-4.335,8.811049,0.88,-6.828,1.73,122.0,5.39,6.73,2034.0
1120.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0016,0.008,0.067,0.0043,0.5,0.0007,0.0002,1080.0,883.0,681.0,2.99,508.0,105.359,849.0,0.83277592,0.5,1038.0,0.0,-99.0,-99.0,-1.068,-98.99991,0.78,-6.614,1.72,122.0,5.49,5.5,1871.0
1120.0,9730.0,0.002,0.0001,0.0012,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0016,0.008,0.067,0.0043,0.5,0.0007,0.0002,1087.0,884.0,681.0,3.0,1089.005,108.151,851.0,0.833333333,0.5,1038.0,1457.49,-99.0,-99.0,-99.0,9.204827,0.86,-6.269,1.73,122.0,5.69,5.75,1944.0
1120.0,9730.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0017,0.008,0.068,0.0052,0.492,0.0007,0.0002,1076.0,876.0,675.0,2.99,1093.538,98.4,841.0,0.83277592,0.5,1038.0,1473.031,-99.0,-99.0,0.497,-98.99991,0.82,-6.585,1.72,120.0,5.77,5.77,1867.0
1120.0,8630.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0017,0.008,0.068,0.0052,0.492,0.0007,0.0002,1085.0,881.0,679.0,2.99,1045.681,108.154,841.0,0.83277592,0.5,1038.0,1312.221,-99.0,-99.0,-0.864,-98.99991,0.72,-6.29,1.73,120.0,5.36,5.42,1926.0
1120.0,8630.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0017,0.008,0.068,0.0052,0.492,0.0007,0.0002,1080.0,884.0,683.0,2.99,1039.211,105.077,853.0,0.83277592,0.5,1038.0,1291.029,-99.0,-99.0,-99.0,5.276776,0.85,-5.982,1.72,120.0,5.25,5.25,1760.0
1120.0,8630.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0017,0.008,0.068,0.0052,0.492,0.0007,0.0002,1091.0,890.0,683.0,2.99,1049.674,100.564,850.0,0.83277592,0.5,1038.0,1325.363,-99.0,-99.0,-99.0,-7.310626,0.82,-6.005,1.72,120.0,5.43,5.43,1897.0
1120.0,9730.0,0.002,0.0001,0.0016,0.0003,0.0002,0.02,0.009,0.25,0.0017,0.0017,0.008,0.068,0.0052,0.492,0.0007,0.0002,1091.0,885.0,675.0,2.99,1746.321,108.535,849.0,0.83277592,0.5,1060.0,4384.993,1.251676,-17.284,-5.543,6.983373,0.86,-6.758,1.73,123.0,5.37,5.41,1932.0
1120.0,9730.0,0.002,0.0001,0.0017,0.0003,0.0002,0.02,0.009,0.25,0.0016,0.0014,0.009,0.071,0.0062,0.5,0.0006,0.0015,1052.0,865.0,695.0,2.99,1717.724,102.553,850.0,0.83277592,0.5,1038.0,1333.284,-99.0,-99.0,-1.038,-98.99991,0.86,-6.869,1.72,121.0,5.36,5.37,1759.0
1240.0,8770.0,0.001,0.0001,0.0012,0.0002,0.0002,0.025,0.006,0.21,0.0006,0.0022,0.008,0.045,0.005,0.671,0.0007,0.0002,1081.0,884.0,697.0,2.99,1654.262,108.299,845.0,0.83277592,0.5,1180.0,3893.248,1.221863,-99.0,-99.0,-98.99991,0.88,-6.342,1.72,122.0,5.74,5.74,1796.0
1240.0,9730.0,0.002,0.0001,0.0014,0.0003,0.0002,0.018,0.009,0.19,0.0006,0.0018,0.009,0.044,0.005,0.72,0.0008,0.0002,1060.0,868.0,681.0,2.99,1741.895,108.238,845.0,0.83277592,0.5,1180.0,4360.741,1.226788,-99.0,-99.0,-98.99991,0.82,-6.385,1.72,126.0,5.78,5.78,1823.0
1240.0,9730.0,0.002,0.0001,0.0015,0.0003,0.0002,0.025,0.009,0.19,0.0006,0.0018,0.009,0.047,0.005,0.702,0.0007,0.0002,1080.0,884.0,681.0,2.99,1737.789,98.62,843.0,0.83277592,0.5,1180.0,4338.299,1.219304,-99.0,-99.0,-98.99991,0.76,-6.5,1.72,129.0,5.7,5.72,1785.0
1240.0,9730.0,0.002,0.0001,0.0015,0.0003,0.0002,0.025,0.009,0.19,0.0006,0.0018,0.009,0.047,0.005,0.702,0.0007,0.0002,1060.0,869.0,680.0,2.99,1685.981,113.346,850.0,0.83277592,0.5,196.0,960.894,1.234682,-18.235,-14.018,-8.340853,0.86,-6.177,1.72,125.0,5.4,5.4,1774.0
1240.0,9730.0,0.002,0.0001,0.0015,0.0003,0.0002,0.025,0.009,0.19,0.0006,0.0018,0.009,0.047,0.005,0.702,0.0007,0.0002,1080.0,880.0,681.0,2.99,1736.59,98.531,850.0,0.83277592,0.5,1180.0,4331.756,1.218792,-99.0,-99.0,-98.99991,0.79,-6.504,1.72,130.0,5.52,5.52,1795.0
1240.0,9730.0,0.002,0.0001,0.0014,0.0003,0.0002,0.018,0.009,0.19,0.0006,0.0018,0.009,0.044,0.005,0.72,0.0008,0.0002,1065.0,870.0,677.0,2.99,1727.987,103.268,843.0,0.83277592,0.5,1180.0,4284.938,1.224509,-99.0,-99.0,-98.99991,0.85,-6.5,1.73,132.0,5.67,5.7,1856.0
1240.0,9730.0,0.002,0.0001,0.0014,0.0003,0.0002,0.018,0.009,0.19,0.0006,0.0018,0.009,0.044,0.005,0.72,0.0008,0.0002,1079.0,879.0,678.0,2.99,1722.309,112.506,840.0,0.83277592,0.5,1180.0,4254.166,1.227499,-99.0,-99.0,-98.99991,0.79,-6.441,1.72,129.0,5.73,5.73,1808.0
1240.0,9730.0,0.002,0.0001,0.0014,0.0003,0.0002,0.018,0.009,0.19,0.0006,0.0018,0.009,0.044,0.005,0.72,0.0008,0.0002,1061.0,870.0,678.0,2.99,1740.66,98.516,848.0,0.83277592,0.5,1180.0,4353.985,1.22239,-99.0,-99.0,-98.99991,0.76,-6.496,1.73,133.0,5.74,5.77,1849.0
1240.0,9730.0,0.002,0.0001,0.0014,0.0003,0.0002,0.018,0.009,0.19,0.0006,0.0018,0.009,0.044,0.005,0.72,0.0008,0.0002,1076.0,878.0,680.0,2.99,1737.219,98.71,842.0,0.83277592,0.5,126.0,1389.772,1.223231,-99.0,-99.0,-98.99991,0.83,-6.505,1.73,131.0,5.7,5.7,1909.0
1240.0,9730.0,0.002,0.0001,0.0014,0.0003,0.0002,0.018,0.009,0.19,0.0006,0.0018,0.009,0.044,0.005,0.72,0.0008,0.0002,1050.0,863.0,675.0,2.99,1741.571,108.186,849.0,0.83277592,0.5,1180.0,4358.966,1.233718,-99.0,-99.0,-98.99991,0.81,-6.386,1.73,126.0,5.97,5.97,1849.0
1240.0,8770.0,0.001,0.0001,0.0012,0.0002,0.0002,0.025,0.006,0.21,0.0006,0.0022,0.008,0.045,0.005,0.671,0.0007,0.0002,1067.0,877.0,677.0,2.99,782.415,107.941,847.0,0.83277592,0.5,1186.0,556.233,1.233907,-99.0,-99.0,-98.99991,0.85,-6.32,1.72,120.0,5.64,5.66,1725.0
1240.0,8770.0,0.001,0.0001,0.0012,0.0002,0.0002,0.025,0.006,0.21,0.0006,0.0022,0.008,0.045,0.005,0.671,0.0007,0.0002,1057.0,865.0,675.0,2.99,1664.859,103.826,851.0,0.83277592,0.5,1180.0,3948.499,-99.0,-99.0,-9.884,-98.99991,0.74,-6.447,1.72,125.0,5.62,5.62,1849.0
1240.0,8770.0,0.001,0.0001,0.0012,0.0002,0.0002,0.025,0.006,0.21,0.0006,0.0022,0.008,0.045,0.005,0.671,0.0007,0.0002,1083.0,889.0,678.0,2.99,1653.107,108.89,849.0,0.83277592,0.5,1180.0,3887.248,1.228478,-99.0,-99.0,-98.99991,0.69,-6.205,1.72,121.0,5.75,5.75,1785.0
1240.0,9730.0,0.001,0.0001,0.0012,0.0002,0.0002,0.025,0.006,0.21,0.0006,0.0022,0.008,0.045,0.005,0.671,0.0007,0.0002,1049.0,860.0,675.0,2.99,1744.791,111.23,849.0,0.83277592,0.5,1180.0,4376.603,1.239729,-99.0,-99.0,-98.99991,0.76,-6.288,1.72,121.0,5.99,5.99,1780.0
1240.0,9730.0,0.002,0.0001,0.0013,0.0003,0.0002,0.02,0.009,0.18,0.0006,0.0023,0.009,0.041,0.005,0.672,0.0006,0.0002,1072.0,881.0,684.0,2.99,1736.918,110.209,848.0,0.83277592,0.5,1180.0,4333.546,1.223559,-99.0,-99.0,-98.99991,0.85,-6.31,1.73,127.0,5.82,5.82,1923.0
1240.0,9730.0,0.002,0.0001,0.0013,0.0003,0.0002,0.02,0.009,0.18,0.0006,0.0023,0.009,0.041,0.005,0.672,0.0006,0.0002,1049.0,864.0,681.0,2.99,1732.204,112.81,845.0,0.83277592,0.5,1180.0,4307.855,1.238477,-99.0,-99.0,-98.99991,0.83,-6.44,1.72,126.0,5.83,5.83,1759.0
1240.0,9730.0,0.002,0.0001,0.0013,0.0003,0.0002,0.02,0.009,0.18,0.0006,0.0023,0.009,0.041,0.005,0.672,0.0006,0.0002,1074.0,883.0,684.0,2.99,1734.918,102.61,841.0,0.83277592,0.5,60.0,391.61,1.163363,-19.054,-17.202,-15.63132,0.84,-5.571,1.72,128.0,5.99,7.02,1850.0
1240.0,9730.0,0.002,0.0001,0.0013,0.0003,0.0002,0.02,0.009,0.18,0.0006,0.0023,0.009,0.041,0.005,0.672,0.0006,0.0002,1053.0,864.0,680.0,2.99,1739.46,111.223,840.0,0.83277592,0.5,1180.0,4347.426,1.22784,-99.0,-99.0,-98.99991,0.72,-6.643,1.72,126.0,5.68,5.68,1750.0
1240.0,9730.0,0.002,0.0001,0.0015,0.0003,0.0002,0.025,0.009,0.19,0.0006,0.0018,0.009,0.047,0.005,0.702,0.0007,0.0002,1070.0,874.0,680.0,2.99,1735.187,98.579,850.0,0.83277592,0.5,1180.0,856.31,1.220119,-99.0,-99.0,-98.99991,0.8,-6.511,1.72,131.0,5.56,5.57,1851.0
1240.0,9730.0,0.002,0.0001,0.0015,0.0003,0.0002,0.025,0.009,0.19,0.0006,0.0018,0.009,0.047,0.005,0.702,0.0007,0.0002,1054.0,875.0,682.0,2.99,1740.088,98.464,850.0,0.83277592,0.5,1180.0,1049.336,1.219977,-99.0,-99.0,-98.99991,0.82,-6.505,1.72,130.0,5.71,5.73,1800.0
1240.0,9730.0,0.002,0.0001,0.0013,0.0003,0.0002,0.02,0.009,0.18,0.0006,0.0023,0.009,0.041,0.005,0.672,0.0006,0.0002,1071.0,877.0,677.0,2.99,1729.786,108.4,849.0,0.83277592,0.5,1180.0,4294.709,1.220859,-99.0,-99.0,-98.99991,0.84,-6.352,1.72,126.0,5.61,5.63,1868.0
1240.0,9730.0,0.002,0.0001,0.0015,0.0003,0.0002,0.025,0.009,0.19,0.0006,0.0018,0.009,0.047,0.005,0.702,0.0007,0.0002,1051.0,867.0,677.0,2.99,1736.367,104.912,847.0,0.83277592,0.5,1180.0,4330.54,1.221053,-99.0,-99.0,-98.99991,0.82,-6.389,1.72,131.0,5.72,5.76,1841.0
1280.0,9730.0,0.233,0.0002,0.0029,0.001,0.001,0.02,0.008,0.22,0.0025,0.003,0.009,0.065,0.0065,0.706,0.0015,0.0002,1072.0,862.0,679.0,2.59,1660.097,93.348,844.0,0.806949807,0.5,288.9,1219.457,1.233699,-99.0,-99.0,-98.99991,1.7,-6.828,1.7,125.0,5.05,5.05,1522.0
1280.0,9730.0,0.233,0.0002,0.0029,0.001,0.001,0.02,0.008,0.22,0.0025,0.003,0.009,0.065,0.0065,0.706,0.0015,0.0002,1098.0,879.0,681.0,2.59,1739.316,99.669,848.0,0.806949807,0.5,1200.0,4346.64,1.228121,-99.0,-99.0,-98.99991,0.91,-5.984,1.7,130.0,5.66,5.66,1413.0
1280.0,9730.0,0.24,0.0002,0.0016,0.001,0.0002,0.016,0.007,0.21,0.0024,0.0017,0.009,0.071,0.0058,0.705,0.0015,0.0002,1072.0,861.0,679.0,2.59,1700.737,99.702,851.0,0.806949807,0.5,1200.0,4138.171,1.227848,-99.0,-99.0,-98.99991,0.85,-6.025,1.7,129.0,5.06,5.06,1578.0
